addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,79730759674,1675048090,1,0,"POLYGON ((-95.41153717041016 29.763031005859375, -95.41155242919922 29.763744354248047, -95.41328430175781 29.763710021972656, -95.41327667236328 29.763397216796875, -95.41319274902344 29.763399124145508, -95.4131851196289 29.763408660888672, -95.41301727294922 29.763412475585938, -95.41301727294922 29.763452529907227, -95.41297912597656 29.76345443725586, -95.41302490234375 29.763471603393555, -95.41302490234375 29.763517379760742, -95.41261291503906 29.763526916503906, -95.41259002685547 29.763517379760742, -95.4123764038086 29.763521194458008, -95.4123764038086 29.763507843017578, -95.4123764038086 29.76346778869629, -95.41241455078125 29.763465881347656, -95.41240692138672 29.76337432861328, -95.4122543334961 29.763376235961914, -95.4122543334961 29.76335334777832, -95.41220092773438 29.763330459594727, -95.41219329833984 29.763330459594727, -95.4116439819336 29.76311492919922, -95.4116439819336 29.763071060180664, -95.41154479980469 29.763031005859375, -95.41153717041016 29.763031005859375), (-95.41216278076172 29.763559341430664, -95.41175079345703 29.76356315612793, -95.4117431640625 29.763334274291992, -95.41216278076172 29.763525009155273, -95.41216278076172 29.763559341430664))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,4,,,,,,,,,,,,24786305944,1472008227,1,0,"POLYGON ((-95.39112091064453 29.763874053955078, -95.390869140625 29.76387596130371, -95.390869140625 29.76396369934082, -95.39110565185547 29.763959884643555, -95.39110565185547 29.7641544342041, -95.39087677001953 29.764158248901367, -95.39087677001953 29.764266967773438, -95.39102935791016 29.764265060424805, -95.39103698730469 29.764463424682617, -95.39020538330078 29.764474868774414, -95.39018249511719 29.76337242126465, -95.39041900634766 29.763368606567383, -95.39042663574219 29.763647079467773, -95.39053344726562 29.763647079467773, -95.3905258178711 29.763364791870117, -95.39076232910156 29.76336097717285, -95.3907699584961 29.763647079467773, -95.39087677001953 29.76364517211914, -95.39087677001953 29.76336669921875, -95.39111328125 29.763364791870117, -95.39112091064453 29.763874053955078), (-95.39077758789062 29.763729095458984, -95.39078521728516 29.764354705810547, -95.39033508300781 29.764360427856445, -95.39031982421875 29.763734817504883, -95.39077758789062 29.763729095458984))","{""type"":""multipolygon""}",relation
Houston,,,4200,,77007,Scotland Street,,Memorial Hills Apartments,,Greystar,,,,https://memorial-hills.com/,apartments,,,7,,,,,,,,,,,,11269733101,1653102979,5,0,"POLYGON ((-95.40265655517578 29.764774322509766, -95.40267944335938 29.7647762298584, -95.40267944335938 29.764497756958008, -95.4027099609375 29.764495849609375, -95.4027328491211 29.764509201049805, -95.40320587158203 29.76450538635254, -95.40320587158203 29.764488220214844, -95.40327453613281 29.764490127563477, -95.40327453613281 29.76437759399414, -95.40325927734375 29.76437759399414, -95.40325164794922 29.763914108276367, -95.40326690673828 29.763914108276367, -95.40326690673828 29.763816833496094, -95.40321350097656 29.763784408569336, -95.40318298339844 29.76377296447754, -95.40315246582031 29.763757705688477, -95.40312194824219 29.763748168945312, -95.40308380126953 29.76373863220215, -95.40304565429688 29.763736724853516, -95.40296173095703 29.76373863220215, -95.40296173095703 29.763755798339844, -95.40290069580078 29.763757705688477, -95.40290069580078 29.763744354248047, -95.4027099609375 29.76374626159668, -95.4027099609375 29.763765335083008, -95.40265655517578 29.763765335083008, -95.40265655517578 29.76372718811035, -95.40251159667969 29.763729095458984, -95.40253448486328 29.763904571533203, -95.40254974365234 29.763904571533203, -95.40254974365234 29.763959884643555, -95.40253448486328 29.7640323638916, -95.40252685546875 29.764102935791016, -95.40251159667969 29.76420021057129, -95.40251159667969 29.76427459716797, -95.40251922607422 29.764333724975586, -95.40253448486328 29.76441764831543, -95.40254974365234 29.764469146728516, -95.4025650024414 29.764545440673828, -95.4025650024414 29.764602661132812, -95.4025650024414 29.764677047729492, -95.40255737304688 29.764719009399414, -95.40254974365234 29.764755249023438, -95.40254211425781 29.764793395996094, -95.40266418457031 29.764793395996094, -95.40265655517578 29.764774322509766), (-95.40300750732422 29.76432991027832, -95.40300750732422 29.764341354370117, -95.40304565429688 29.764341354370117, -95.40304565429688 29.76433563232422, -95.4030532836914 29.76432991027832, -95.40306091308594 29.76432228088379, -95.40306091308594 29.764320373535156, -95.40306091308594 29.764299392700195, -95.40303802490234 29.764299392700195, -95.40303039550781 29.76397705078125, -95.40306091308594 29.76397705078125, -95.40306091308594 29.76395606994629, -95.4030532836914 29.763952255249023, -95.40304565429688 29.763948440551758, -95.40304565429688 29.763940811157227, -95.40303802490234 29.763935089111328, -95.40299987792969 29.763935089111328, -95.40299987792969 29.763948440551758, -95.40280151367188 29.763948440551758, -95.40280151367188 29.76393699645996, -95.40276336669922 29.76393699645996, -95.40276336669922 29.76394271850586, -95.40275573730469 29.763952255249023, -95.40274810791016 29.76395606994629, -95.40274047851562 29.763959884643555, -95.40274047851562 29.763980865478516, -95.40277099609375 29.763980865478516, -95.40277099609375 29.76430320739746, -95.40274810791016 29.764301300048828, -95.40274810791016 29.76432228088379, -95.40275573730469 29.76432991027832, -95.40276336669922 29.76433563232422, -95.40276336669922 29.76434326171875, -95.40280151367188 29.764345169067383, -95.40280151367188 29.76432991027832, -95.40300750732422 29.76432991027832))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,24805882375,1551573943,2,0,"POLYGON ((-95.39009857177734 29.764808654785156, -95.38926696777344 29.764816284179688, -95.3892593383789 29.764616012573242, -95.38941955566406 29.76461410522461, -95.38941955566406 29.764507293701172, -95.38919067382812 29.764509201049805, -95.3891830444336 29.764312744140625, -95.38941955566406 29.76430892944336, -95.38941192626953 29.764223098754883, -95.38916778564453 29.764225006103516, -95.38916015625 29.763715744018555, -95.38938903808594 29.76371192932129, -95.38938903808594 29.763994216918945, -95.38951873779297 29.763994216918945, -95.38951110839844 29.763708114624023, -95.38973236083984 29.76370620727539, -95.38973999023438 29.763992309570312, -95.38986206054688 29.76399040222168, -95.38985443115234 29.763710021972656, -95.39009094238281 29.763708114624023, -95.39009857177734 29.764808654785156), (-95.38996887207031 29.76470375061035, -95.3895034790039 29.76470947265625, -95.38949584960938 29.764074325561523, -95.38996124267578 29.764070510864258, -95.38996887207031 29.76470375061035), (-95.38936614990234 29.76410675048828, -95.38929748535156 29.76410484313965, -95.38929748535156 29.764076232910156, -95.38936614990234 29.76407814025879, -95.38936614990234 29.76410675048828))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,24792831420,1551573943,2,0,"POLYGON ((-95.39191436767578 29.766847610473633, -95.3918685913086 29.766847610473633, -95.3918685913086 29.76679801940918, -95.39160919189453 29.766799926757812, -95.39160919189453 29.766849517822266, -95.39156341552734 29.766849517822266, -95.39156341552734 29.766799926757812, -95.39147186279297 29.766799926757812, -95.39146423339844 29.766189575195312, -95.39153289794922 29.766189575195312, -95.39153289794922 29.76620101928711, -95.3919448852539 29.766197204589844, -95.39193725585938 29.766141891479492, -95.39192199707031 29.766141891479492, -95.39191436767578 29.765649795532227, -95.39196014404297 29.765647888183594, -95.39196014404297 29.765701293945312, -95.39205932617188 29.765701293945312, -95.39207458496094 29.766756057739258, -95.39208221435547 29.766756057739258, -95.39208984375 29.766809463500977, -95.39202880859375 29.766809463500977, -95.39202880859375 29.766799926757812, -95.39191436767578 29.766801834106445, -95.39191436767578 29.766847610473633), (-95.391845703125 29.76656150817871, -95.3918685913086 29.76656150817871, -95.3918685913086 29.76658058166504, -95.39188385009766 29.7665958404541, -95.3918685913086 29.76660919189453, -95.391845703125 29.76660919189453, -95.391845703125 29.7665958404541, -95.3917007446289 29.7665958404541, -95.3917007446289 29.766611099243164, -95.39167022705078 29.766590118408203, -95.39168548583984 29.766582489013672, -95.39168548583984 29.76656150817871, -95.39170837402344 29.76656150817871, -95.39170837402344 29.766433715820312, -95.39167785644531 29.766433715820312, -95.39167785644531 29.76641845703125, -95.39166259765625 29.766407012939453, -95.39169311523438 29.766386032104492, -95.39168548583984 29.766403198242188, -95.391845703125 29.766403198242188, -95.391845703125 29.766386032104492, -95.39186096191406 29.766386032104492, -95.39187622070312 29.766401290893555, -95.39186096191406 29.76641273498535, -95.3918685913086 29.766429901123047, -95.391845703125 29.766429901123047, -95.391845703125 29.76656150817871))","{""type"":""multipolygon""}",relation
Houston,,,1520,,77007,North Memorial Way,,State Street Apartments,,,,,,,apartments,,,7,,,,,,,,,,,,9195750890,1648315604,1,0,"POLYGON ((-95.37378692626953 29.764604568481445, -95.37298583984375 29.764612197875977, -95.37296295166016 29.764585494995117, -95.37295532226562 29.764339447021484, -95.37276458740234 29.76434326171875, -95.37276458740234 29.76426124572754, -95.37277221679688 29.76426124572754, -95.37277221679688 29.764236450195312, -95.37281036376953 29.764236450195312, -95.37289428710938 29.764162063598633, -95.37289428710938 29.76410675048828, -95.3729476928711 29.76410675048828, -95.3729476928711 29.76408576965332, -95.37300872802734 29.764083862304688, -95.37327575683594 29.764081954956055, -95.37380981445312 29.764080047607422, -95.37380981445312 29.76457977294922, -95.37378692626953 29.764604568481445), (-95.37360382080078 29.764450073242188, -95.37348175048828 29.76445198059082, -95.37345886230469 29.764432907104492, -95.37346649169922 29.76441764831543, -95.37346649169922 29.76438331604004, -95.37345886230469 29.764373779296875, -95.37345886230469 29.764314651489258, -95.37346649169922 29.76431655883789, -95.37347412109375 29.764244079589844, -95.37345886230469 29.764244079589844, -95.37345886230469 29.764232635498047, -95.37347412109375 29.76421356201172, -95.37359619140625 29.76421356201172, -95.37361907958984 29.76422691345215, -95.37361907958984 29.764249801635742, -95.37360382080078 29.764249801635742, -95.37361145019531 29.76431655883789, -95.37361907958984 29.764314651489258, -95.37361907958984 29.764373779296875, -95.37360382080078 29.764385223388672, -95.37361145019531 29.764423370361328, -95.37361907958984 29.764423370361328, -95.37361907958984 29.764432907104492, -95.37360382080078 29.764450073242188), (-95.373291015625 29.764453887939453, -95.37316131591797 29.76445770263672, -95.3731460571289 29.764442443847656, -95.37313842773438 29.764423370361328, -95.37316131591797 29.764423370361328, -95.37316131591797 29.76438331604004, -95.3731460571289 29.764373779296875, -95.3731460571289 29.764320373535156, -95.37316131591797 29.764320373535156, -95.37316131591797 29.764251708984375, -95.3731460571289 29.764249801635742, -95.3731460571289 29.764232635498047, -95.37316131591797 29.764217376708984, -95.37328338623047 29.764217376708984, -95.37330627441406 29.76423454284668, -95.37330627441406 29.764245986938477, -95.373291015625 29.764249801635742, -95.37329864501953 29.764318466186523, -95.37330627441406 29.764320373535156, -95.3733139038086 29.764379501342773, -95.37329864501953 29.764385223388672, -95.37329864501953 29.764423370361328, -95.3733139038086 29.764423370361328, -95.3733139038086 29.764436721801758, -95.373291015625 29.764453887939453))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,semidetached_house,,,3,,,,,,,,,,,,34759311897,1527719871,1,0,"MULTIPOLYGON (((-95.33495330810547 29.767498016357422, -95.33495330810547 29.76744270324707, -95.33480072021484 29.767446517944336, -95.33480072021484 29.767501831054688, -95.33495330810547 29.767498016357422)), ((-95.3349609375 29.767555236816406, -95.33495330810547 29.767499923706055, -95.33480072021484 29.76750373840332, -95.33480072021484 29.767559051513672, -95.3349609375 29.767555236816406)))","{""type"":""multipolygon""}",relation
Houston,,,2411,,77007,Washington Avenue,,24Eleven Washington,,,,,,,apartments,,,,,,,,,,,,,,,24799356897,1653224602,2,0,"POLYGON ((-95.38288116455078 29.7679386138916, -95.38288879394531 29.768171310424805, -95.38301849365234 29.768169403076172, -95.38301086425781 29.76815414428711, -95.38339233398438 29.768152236938477, -95.3833999633789 29.76817512512207, -95.38343048095703 29.76817512512207, -95.38343048095703 29.768192291259766, -95.38353729248047 29.768190383911133, -95.38353729248047 29.768178939819336, -95.3836669921875 29.768178939819336, -95.3836669921875 29.768138885498047, -95.38368225097656 29.768136978149414, -95.38368225097656 29.768030166625977, -95.38367462158203 29.768030166625977, -95.38365936279297 29.767078399658203, -95.38341522216797 29.767080307006836, -95.38341522216797 29.7673282623291, -95.38287353515625 29.767333984375, -95.38288116455078 29.767765045166016, -95.38308715820312 29.767763137817383, -95.38308715820312 29.767850875854492, -95.38346099853516 29.767847061157227, -95.38346099853516 29.76798439025879, -95.38297271728516 29.767990112304688, -95.38297271728516 29.7679386138916, -95.38288116455078 29.7679386138916), (-95.38345336914062 29.76764678955078, -95.3830795288086 29.76765251159668, -95.3830795288086 29.767536163330078, -95.3834457397461 29.76753044128418, -95.38345336914062 29.76764678955078))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,70839801131,1728594776,1,0,"POLYGON ((-95.35338592529297 29.768131256103516, -95.35338592529297 29.767833709716797, -95.35333251953125 29.767833709716797, -95.35333251953125 29.7678165435791, -95.35305786132812 29.7678165435791, -95.35305786132812 29.767465591430664, -95.35216522216797 29.76746940612793, -95.3521728515625 29.76786994934082, -95.3521957397461 29.76786994934082, -95.3521957397461 29.76808738708496, -95.35220336914062 29.76809310913086, -95.3521957397461 29.768129348754883, -95.35228729248047 29.768142700195312, -95.35228729248047 29.76813507080078, -95.35338592529297 29.768131256103516), (-95.35273742675781 29.767915725708008, -95.35273742675781 29.767650604248047, -95.35240173339844 29.767654418945312, -95.35240936279297 29.767959594726562, -95.35253143310547 29.76795768737793, -95.35253143310547 29.76791763305664, -95.35273742675781 29.767915725708008))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,semidetached_house,,,2,,,,,,,,,,,,34809359253,1527780734,1,0,"POLYGON ((-95.33999633789062 29.767744064331055, -95.3400650024414 29.767744064331055, -95.3400650024414 29.76782989501953, -95.34007263183594 29.7678279876709, -95.34007263183594 29.76787757873535, -95.3400650024414 29.76787757873535, -95.3400650024414 29.767885208129883, -95.34001159667969 29.767885208129883, -95.34001159667969 29.767873764038086, -95.33999633789062 29.767873764038086, -95.3399887084961 29.767873764038086, -95.3399887084961 29.767885208129883, -95.33992767333984 29.767887115478516, -95.33992767333984 29.76787757873535, -95.33992004394531 29.76782989501953, -95.33992767333984 29.76782989501953, -95.33992767333984 29.767744064331055, -95.33999633789062 29.767744064331055))","{""type"":""multipolygon""}",relation
